date,region,property_type,baseline,index_value
01-10-2006,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",148.2
01-10-2006,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",131.3
01-10-2006,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",123.4
01-10-2006,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",166
01-10-2006,"Edmonton, Alberta",Light factory,"Index, 2002=100",143.2
01-10-2006,"Edmonton, Alberta",Light factory,"Index, 2002=100",151.2
01-10-2006,"Edmonton, Alberta",Light factory,"Index, 2002=100",133.8
01-10-2006,"Edmonton, Alberta",Light factory,"Index, 2002=100",128.1
01-10-2006,"Edmonton, Alberta",Light factory,"Index, 2002=100",138.7
01-10-2006,"Edmonton, Alberta",School,"Index, 2002=100",138.4
01-10-2006,"Edmonton, Alberta",School,"Index, 2002=100",152.8
01-10-2006,"Edmonton, Alberta",School,"Index, 2002=100",133.4
01-10-2006,"Edmonton, Alberta",School,"Index, 2002=100",121.6
01-10-2006,"Edmonton, Alberta",School,"Index, 2002=100",141.5
01-10-2006,"Edmonton, Alberta",Apartment,"Index, 2002=100",139.8
01-10-2006,"Edmonton, Alberta",Apartment,"Index, 2002=100",150.5
01-10-2006,"Edmonton, Alberta",Apartment,"Index, 2002=100",128.6
01-10-2006,"Edmonton, Alberta",Apartment,"Index, 2002=100",132.1
01-10-2006,"Edmonton, Alberta",Apartment,"Index, 2002=100",136.1
01-10-2006,"Vancouver, British Columbia",Office,"Index, 2002=100",133.6
01-10-2006,"Vancouver, British Columbia",Office,"Index, 2002=100",142.9
01-10-2006,"Vancouver, British Columbia",Office,"Index, 2002=100",127.7
01-10-2006,"Vancouver, British Columbia",Office,"Index, 2002=100",122.7
01-10-2006,"Vancouver, British Columbia",Office,"Index, 2002=100",137.7
01-10-2006,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",138.5
01-10-2006,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",144.7
01-10-2006,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",131.3
01-10-2006,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",121.9
01-10-2006,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",131.7
01-10-2006,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",139.6
01-10-2006,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",146.1
01-10-2006,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",128.6
01-10-2006,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",121.7
01-10-2006,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",163
01-10-2006,"Vancouver, British Columbia",Light factory,"Index, 2002=100",140.5
01-10-2006,"Vancouver, British Columbia",Light factory,"Index, 2002=100",149.5
01-10-2006,"Vancouver, British Columbia",Light factory,"Index, 2002=100",133.7
01-10-2006,"Vancouver, British Columbia",Light factory,"Index, 2002=100",126.9
01-10-2006,"Vancouver, British Columbia",Light factory,"Index, 2002=100",136.1
01-10-2006,"Vancouver, British Columbia",School,"Index, 2002=100",137.7
01-10-2006,"Vancouver, British Columbia",School,"Index, 2002=100",151.8
01-10-2006,"Vancouver, British Columbia",School,"Index, 2002=100",133.1
01-10-2006,"Vancouver, British Columbia",School,"Index, 2002=100",122.6
01-10-2006,"Vancouver, British Columbia",School,"Index, 2002=100",137
01-10-2006,"Vancouver, British Columbia",Apartment,"Index, 2002=100",140.8
01-10-2006,"Vancouver, British Columbia",Apartment,"Index, 2002=100",159.2
01-10-2006,"Vancouver, British Columbia",Apartment,"Index, 2002=100",127.7
01-10-2006,"Vancouver, British Columbia",Apartment,"Index, 2002=100",130.2
01-10-2006,"Vancouver, British Columbia",Apartment,"Index, 2002=100",131.4
01-01-2007,Seven census metropolitan area composite,Office,"Index, 2002=100",130.5
01-01-2007,Seven census metropolitan area composite,Warehouse,"Index, 2002=100",135.9
01-01-2007,Seven census metropolitan area composite,Shopping centre,"Index, 2002=100",131.7
01-01-2007,Seven census metropolitan area composite,Light factory,"Index, 2002=100",134.2
01-01-2007,Seven census metropolitan area composite,School,"Index, 2002=100",130.7
01-01-2007,Seven census metropolitan area composite,Apartment,"Index, 2002=100",131.2
01-01-2007,"Halifax, Nova Scotia",Office,"Index, 2002=100",119
01-01-2007,"Halifax, Nova Scotia",Office,"Index, 2002=100",118.9
01-01-2007,"Halifax, Nova Scotia",Office,"Index, 2002=100",117
01-01-2007,"Halifax, Nova Scotia",Office,"Index, 2002=100",120.2
01-01-2007,"Halifax, Nova Scotia",Office,"Index, 2002=100",122.5
01-01-2007,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",123
01-01-2007,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",122.4
01-01-2007,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",122.2
01-01-2007,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",125.5
01-01-2007,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",122
01-01-2007,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",124.7
01-01-2007,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",121.4
01-01-2007,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",121.2
01-01-2007,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",130.2
01-01-2007,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",137.9
01-01-2007,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",125.5
01-01-2007,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",125.4
01-01-2007,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",124.6
01-01-2007,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",124.7
01-01-2007,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",128.7
01-01-2007,"Halifax, Nova Scotia",School,"Index, 2002=100",120.3
01-01-2007,"Halifax, Nova Scotia",School,"Index, 2002=100",124
01-01-2007,"Halifax, Nova Scotia",School,"Index, 2002=100",117.4
01-01-2007,"Halifax, Nova Scotia",School,"Index, 2002=100",120.5
01-01-2007,"Halifax, Nova Scotia",School,"Index, 2002=100",124.3
01-01-2007,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",121
01-01-2007,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",118.8
01-01-2007,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",115.3
01-01-2007,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",136.4
01-01-2007,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",123.5
01-01-2007,"Montréal, Quebec",Office,"Index, 2002=100",117.9
01-01-2007,"Montréal, Quebec",Office,"Index, 2002=100",115.2
01-01-2007,"Montréal, Quebec",Office,"Index, 2002=100",111.8
01-01-2007,"Montréal, Quebec",Office,"Index, 2002=100",125.1
01-01-2007,"Montréal, Quebec",Office,"Index, 2002=100",133.1
01-01-2007,"Montréal, Quebec",Warehouse,"Index, 2002=100",117.7
01-01-2007,"Montréal, Quebec",Warehouse,"Index, 2002=100",117.2
01-01-2007,"Montréal, Quebec",Warehouse,"Index, 2002=100",115.4
01-01-2007,"Montréal, Quebec",Warehouse,"Index, 2002=100",125.3
01-01-2007,"Montréal, Quebec",Warehouse,"Index, 2002=100",123.9
01-01-2007,"Montréal, Quebec",Shopping centre,"Index, 2002=100",119.4
01-01-2007,"Montréal, Quebec",Shopping centre,"Index, 2002=100",116.5
01-01-2007,"Montréal, Quebec",Shopping centre,"Index, 2002=100",114.9
01-01-2007,"Montréal, Quebec",Shopping centre,"Index, 2002=100",126.5
01-01-2007,"Montréal, Quebec",Shopping centre,"Index, 2002=100",142.4
01-01-2007,"Montréal, Quebec",Light factory,"Index, 2002=100",121.1
01-01-2007,"Montréal, Quebec",Light factory,"Index, 2002=100",119.8
01-01-2007,"Montréal, Quebec",Light factory,"Index, 2002=100",118.1
01-01-2007,"Montréal, Quebec",Light factory,"Index, 2002=100",127.8
01-01-2007,"Montréal, Quebec",Light factory,"Index, 2002=100",131.3
01-01-2007,"Montréal, Quebec",School,"Index, 2002=100",118
01-01-2007,"Montréal, Quebec",School,"Index, 2002=100",118.2
01-01-2007,"Montréal, Quebec",School,"Index, 2002=100",113.1
01-01-2007,"Montréal, Quebec",School,"Index, 2002=100",121.2
01-01-2007,"Montréal, Quebec",School,"Index, 2002=100",130.5
01-01-2007,"Montréal, Quebec",Apartment,"Index, 2002=100",119.3
01-01-2007,"Montréal, Quebec",Apartment,"Index, 2002=100",115.9
01-01-2007,"Montréal, Quebec",Apartment,"Index, 2002=100",113.3
01-01-2007,"Montréal, Quebec",Apartment,"Index, 2002=100",136.6
01-01-2007,"Montréal, Quebec",Apartment,"Index, 2002=100",125.7
01-01-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",124.1
01-01-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",123.9
01-01-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",120.8
01-01-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",125.8
01-01-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",131.3
01-01-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",127.4
01-01-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",130.8
01-01-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",125.6
01-01-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",126.8
01-01-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",128.7
01-01-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",126.4
01-01-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",128.8
01-01-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",123.4
01-01-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",126.3
01-01-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",137.7
01-01-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",130.4
01-01-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",136.4
01-01-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",124.6
01-01-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",130.4
01-01-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",130.4
01-01-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",125.9
01-01-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",132.8
01-01-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",121.9
01-01-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",123.6
01-01-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",134
01-01-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",124.9
01-01-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",122.9
01-01-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",120.8
01-01-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",137.6
01-01-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",124.4
01-01-2007,"Toronto, Ontario",Office,"Index, 2002=100",126.2
01-01-2007,"Toronto, Ontario",Office,"Index, 2002=100",128.3
01-01-2007,"Toronto, Ontario",Office,"Index, 2002=100",122.5
01-01-2007,"Toronto, Ontario",Office,"Index, 2002=100",127.6
01-01-2007,"Toronto, Ontario",Office,"Index, 2002=100",129.7
01-01-2007,"Toronto, Ontario",Warehouse,"Index, 2002=100",128.9
01-01-2007,"Toronto, Ontario",Warehouse,"Index, 2002=100",136.8
01-01-2007,"Toronto, Ontario",Warehouse,"Index, 2002=100",125.8
01-01-2007,"Toronto, Ontario",Warehouse,"Index, 2002=100",127.7
01-01-2007,"Toronto, Ontario",Warehouse,"Index, 2002=100",127.9
01-01-2007,"Toronto, Ontario",Shopping centre,"Index, 2002=100",130
01-01-2007,"Toronto, Ontario",Shopping centre,"Index, 2002=100",133.4
01-01-2007,"Toronto, Ontario",Shopping centre,"Index, 2002=100",124.7
01-01-2007,"Toronto, Ontario",Shopping centre,"Index, 2002=100",131.4
01-01-2007,"Toronto, Ontario",Shopping centre,"Index, 2002=100",150.9
01-01-2007,"Toronto, Ontario",Light factory,"Index, 2002=100",133.9
01-01-2007,"Toronto, Ontario",Light factory,"Index, 2002=100",137.8
01-01-2007,"Toronto, Ontario",Light factory,"Index, 2002=100",130.1
01-01-2007,"Toronto, Ontario",Light factory,"Index, 2002=100",131.8
01-01-2007,"Toronto, Ontario",Light factory,"Index, 2002=100",136.5
01-01-2007,"Toronto, Ontario",School,"Index, 2002=100",127.4
01-01-2007,"Toronto, Ontario",School,"Index, 2002=100",134.7
01-01-2007,"Toronto, Ontario",School,"Index, 2002=100",123.1
01-01-2007,"Toronto, Ontario",School,"Index, 2002=100",125.6
01-01-2007,"Toronto, Ontario",School,"Index, 2002=100",133.2
01-01-2007,"Toronto, Ontario",Apartment,"Index, 2002=100",127.1
01-01-2007,"Toronto, Ontario",Apartment,"Index, 2002=100",128.2
01-01-2007,"Toronto, Ontario",Apartment,"Index, 2002=100",121.5
01-01-2007,"Toronto, Ontario",Apartment,"Index, 2002=100",140.3
01-01-2007,"Toronto, Ontario",Apartment,"Index, 2002=100",125.4
01-01-2007,"Calgary, Alberta",Office,"Index, 2002=100",145.8
01-01-2007,"Calgary, Alberta",Office,"Index, 2002=100",155
01-01-2007,"Calgary, Alberta",Office,"Index, 2002=100",145.1
01-01-2007,"Calgary, Alberta",Office,"Index, 2002=100",128.3
01-01-2007,"Calgary, Alberta",Office,"Index, 2002=100",133.9
01-01-2007,"Calgary, Alberta",Warehouse,"Index, 2002=100",151.7
01-01-2007,"Calgary, Alberta",Warehouse,"Index, 2002=100",160.9
01-01-2007,"Calgary, Alberta",Warehouse,"Index, 2002=100",147
01-01-2007,"Calgary, Alberta",Warehouse,"Index, 2002=100",127.5
01-01-2007,"Calgary, Alberta",Warehouse,"Index, 2002=100",130.6
01-01-2007,"Calgary, Alberta",Shopping centre,"Index, 2002=100",149.6
01-01-2007,"Calgary, Alberta",Shopping centre,"Index, 2002=100",160.3
01-01-2007,"Calgary, Alberta",Shopping centre,"Index, 2002=100",141.7
01-01-2007,"Calgary, Alberta",Shopping centre,"Index, 2002=100",125.9
01-01-2007,"Calgary, Alberta",Shopping centre,"Index, 2002=100",144.6
01-01-2007,"Calgary, Alberta",Light factory,"Index, 2002=100",153
01-01-2007,"Calgary, Alberta",Light factory,"Index, 2002=100",162.1
01-01-2007,"Calgary, Alberta",Light factory,"Index, 2002=100",143.7
01-01-2007,"Calgary, Alberta",Light factory,"Index, 2002=100",131
01-01-2007,"Calgary, Alberta",Light factory,"Index, 2002=100",144.9
01-01-2007,"Calgary, Alberta",School,"Index, 2002=100",147.8
01-01-2007,"Calgary, Alberta",School,"Index, 2002=100",163.1
01-01-2007,"Calgary, Alberta",School,"Index, 2002=100",145.9
01-01-2007,"Calgary, Alberta",School,"Index, 2002=100",125.5
01-01-2007,"Calgary, Alberta",School,"Index, 2002=100",144
01-01-2007,"Calgary, Alberta",Apartment,"Index, 2002=100",149.4
01-01-2007,"Calgary, Alberta",Apartment,"Index, 2002=100",161.7
01-01-2007,"Calgary, Alberta",Apartment,"Index, 2002=100",138.6
01-01-2007,"Calgary, Alberta",Apartment,"Index, 2002=100",134.8
01-01-2007,"Calgary, Alberta",Apartment,"Index, 2002=100",137.4
01-01-2007,"Edmonton, Alberta",Office,"Index, 2002=100",140.9
01-01-2007,"Edmonton, Alberta",Office,"Index, 2002=100",150.3
01-01-2007,"Edmonton, Alberta",Office,"Index, 2002=100",138.1
01-01-2007,"Edmonton, Alberta",Office,"Index, 2002=100",126.6
01-01-2007,"Edmonton, Alberta",Office,"Index, 2002=100",135.9
01-01-2007,"Edmonton, Alberta",Warehouse,"Index, 2002=100",145.7
01-01-2007,"Edmonton, Alberta",Warehouse,"Index, 2002=100",155.8
01-01-2007,"Edmonton, Alberta",Warehouse,"Index, 2002=100",139.7
01-01-2007,"Edmonton, Alberta",Warehouse,"Index, 2002=100",126.2
01-01-2007,"Edmonton, Alberta",Warehouse,"Index, 2002=100",134.1
01-01-2007,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",145.3
01-01-2007,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",155.8
01-01-2007,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",136
01-01-2007,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",124.5
01-01-2007,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",161.4
01-01-2007,"Edmonton, Alberta",Light factory,"Index, 2002=100",147.6
01-01-2007,"Edmonton, Alberta",Light factory,"Index, 2002=100",157.4
01-01-2007,"Edmonton, Alberta",Light factory,"Index, 2002=100",138.3
01-01-2007,"Edmonton, Alberta",Light factory,"Index, 2002=100",128.4
01-01-2007,"Edmonton, Alberta",Light factory,"Index, 2002=100",137.1
01-01-2007,"Edmonton, Alberta",School,"Index, 2002=100",142.4
01-01-2007,"Edmonton, Alberta",School,"Index, 2002=100",158.9
01-01-2007,"Edmonton, Alberta",School,"Index, 2002=100",138.6
01-01-2007,"Edmonton, Alberta",School,"Index, 2002=100",124.5
01-01-2007,"Edmonton, Alberta",School,"Index, 2002=100",138.2
01-01-2007,"Edmonton, Alberta",Apartment,"Index, 2002=100",143.7
01-01-2007,"Edmonton, Alberta",Apartment,"Index, 2002=100",157.6
01-01-2007,"Edmonton, Alberta",Apartment,"Index, 2002=100",132.4
01-01-2007,"Edmonton, Alberta",Apartment,"Index, 2002=100",133.4
01-01-2007,"Edmonton, Alberta",Apartment,"Index, 2002=100",135.6
01-01-2007,"Vancouver, British Columbia",Office,"Index, 2002=100",136.8
01-01-2007,"Vancouver, British Columbia",Office,"Index, 2002=100",146.4
01-01-2007,"Vancouver, British Columbia",Office,"Index, 2002=100",131.7
01-01-2007,"Vancouver, British Columbia",Office,"Index, 2002=100",125.6
01-01-2007,"Vancouver, British Columbia",Office,"Index, 2002=100",136.3
01-01-2007,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",141.8
01-01-2007,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",148.7
01-01-2007,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",134.5
01-01-2007,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",123.7
01-01-2007,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",133.1
01-01-2007,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",142.5
01-01-2007,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",150.2
01-01-2007,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",132
01-01-2007,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",123.2
01-01-2007,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",159.6
01-01-2007,"Vancouver, British Columbia",Light factory,"Index, 2002=100",143.9
01-01-2007,"Vancouver, British Columbia",Light factory,"Index, 2002=100",153.6
01-01-2007,"Vancouver, British Columbia",Light factory,"Index, 2002=100",138
01-01-2007,"Vancouver, British Columbia",Light factory,"Index, 2002=100",127.1
01-01-2007,"Vancouver, British Columbia",Light factory,"Index, 2002=100",135.9
01-01-2007,"Vancouver, British Columbia",School,"Index, 2002=100",140.7
01-01-2007,"Vancouver, British Columbia",School,"Index, 2002=100",155.8
01-01-2007,"Vancouver, British Columbia",School,"Index, 2002=100",137.3
01-01-2007,"Vancouver, British Columbia",School,"Index, 2002=100",125.1
01-01-2007,"Vancouver, British Columbia",School,"Index, 2002=100",133.9
01-01-2007,"Vancouver, British Columbia",Apartment,"Index, 2002=100",143.6
01-01-2007,"Vancouver, British Columbia",Apartment,"Index, 2002=100",162.9
01-01-2007,"Vancouver, British Columbia",Apartment,"Index, 2002=100",131
01-01-2007,"Vancouver, British Columbia",Apartment,"Index, 2002=100",131.9
01-01-2007,"Vancouver, British Columbia",Apartment,"Index, 2002=100",130.7
01-04-2007,Seven census metropolitan area composite,Office,"Index, 2002=100",135.3
01-04-2007,Seven census metropolitan area composite,Warehouse,"Index, 2002=100",140.5
01-04-2007,Seven census metropolitan area composite,Shopping centre,"Index, 2002=100",135.9
01-04-2007,Seven census metropolitan area composite,Light factory,"Index, 2002=100",138.3
01-04-2007,Seven census metropolitan area composite,School,"Index, 2002=100",134.8
01-04-2007,Seven census metropolitan area composite,Apartment,"Index, 2002=100",135.4
01-04-2007,"Halifax, Nova Scotia",Office,"Index, 2002=100",121.9
01-04-2007,"Halifax, Nova Scotia",Office,"Index, 2002=100",122
01-04-2007,"Halifax, Nova Scotia",Office,"Index, 2002=100",119.4
01-04-2007,"Halifax, Nova Scotia",Office,"Index, 2002=100",122.3
01-04-2007,"Halifax, Nova Scotia",Office,"Index, 2002=100",129
01-04-2007,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",126.1
01-04-2007,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",126.3
01-04-2007,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",125.1
01-04-2007,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",127.5
01-04-2007,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",126.1
01-04-2007,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",128.1
01-04-2007,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",125
01-04-2007,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",124.2
01-04-2007,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",131.4
01-04-2007,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",147.6
01-04-2007,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",129.5
01-04-2007,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",130.3
01-04-2007,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",128
01-04-2007,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",125.3
01-04-2007,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",136
01-04-2007,"Halifax, Nova Scotia",School,"Index, 2002=100",123.6
01-04-2007,"Halifax, Nova Scotia",School,"Index, 2002=100",128.3
01-04-2007,"Halifax, Nova Scotia",School,"Index, 2002=100",119.9
01-04-2007,"Halifax, Nova Scotia",School,"Index, 2002=100",121.9
01-04-2007,"Halifax, Nova Scotia",School,"Index, 2002=100",131.4
01-04-2007,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",123.4
01-04-2007,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",121
01-04-2007,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",116.8
01-04-2007,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",137.4
01-04-2007,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",130.9
01-04-2007,"Montréal, Quebec",Office,"Index, 2002=100",121.5
01-04-2007,"Montréal, Quebec",Office,"Index, 2002=100",117.3
01-04-2007,"Montréal, Quebec",Office,"Index, 2002=100",113.3
01-04-2007,"Montréal, Quebec",Office,"Index, 2002=100",131.7
01-04-2007,"Montréal, Quebec",Office,"Index, 2002=100",141.4
01-04-2007,"Montréal, Quebec",Warehouse,"Index, 2002=100",120.7
01-04-2007,"Montréal, Quebec",Warehouse,"Index, 2002=100",119.3
01-04-2007,"Montréal, Quebec",Warehouse,"Index, 2002=100",117.3
01-04-2007,"Montréal, Quebec",Warehouse,"Index, 2002=100",135.4
01-04-2007,"Montréal, Quebec",Warehouse,"Index, 2002=100",127.6
01-04-2007,"Montréal, Quebec",Shopping centre,"Index, 2002=100",122.3
01-04-2007,"Montréal, Quebec",Shopping centre,"Index, 2002=100",118.2
01-04-2007,"Montréal, Quebec",Shopping centre,"Index, 2002=100",116.7
01-04-2007,"Montréal, Quebec",Shopping centre,"Index, 2002=100",132.4
01-04-2007,"Montréal, Quebec",Shopping centre,"Index, 2002=100",150.4
01-04-2007,"Montréal, Quebec",Light factory,"Index, 2002=100",124.1
01-04-2007,"Montréal, Quebec",Light factory,"Index, 2002=100",122.2
01-04-2007,"Montréal, Quebec",Light factory,"Index, 2002=100",120.6
01-04-2007,"Montréal, Quebec",Light factory,"Index, 2002=100",130.6
01-04-2007,"Montréal, Quebec",Light factory,"Index, 2002=100",138.5
01-04-2007,"Montréal, Quebec",School,"Index, 2002=100",121.1
01-04-2007,"Montréal, Quebec",School,"Index, 2002=100",120.5
01-04-2007,"Montréal, Quebec",School,"Index, 2002=100",114.8
01-04-2007,"Montréal, Quebec",School,"Index, 2002=100",125
01-04-2007,"Montréal, Quebec",School,"Index, 2002=100",138.6
01-04-2007,"Montréal, Quebec",Apartment,"Index, 2002=100",122.3
01-04-2007,"Montréal, Quebec",Apartment,"Index, 2002=100",118
01-04-2007,"Montréal, Quebec",Apartment,"Index, 2002=100",114.3
01-04-2007,"Montréal, Quebec",Apartment,"Index, 2002=100",145.1
01-04-2007,"Montréal, Quebec",Apartment,"Index, 2002=100",132
01-04-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",127.7
01-04-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",127.8
01-04-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",123.1
01-04-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",130.9
01-04-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",135.8
01-04-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",130.5
01-04-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",134.6
01-04-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",127.4
01-04-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",135.9
01-04-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",132
01-04-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",129.5
01-04-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",132.7
01-04-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",125.5
01-04-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",130.3
01-04-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",144.3
01-04-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",134.2
01-04-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",141.5
01-04-2007,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",126.8
